,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,수주량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200,제품명
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,4000.0,2806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,4000.0,4834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-01-28,5.3230075187969925,3.924360902255639,75.3627067669173,0.0,1.25,0.0177849686553636,610.5806451612902,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,559050.0,528223.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,75000.0,93308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,97000.0,91641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,43000.0,54176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,2000.0,2236.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,181000.0,164940.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,60000.0,52445.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,15000.0,10794.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,10000.0,8883.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,226000.0,216107.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,20000.0,20007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,7000.0,5720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,10000.0,7105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,14000.0,16389.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,45000.0,34982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,5000.0,5240.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,5000.0,4227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,3000.0,2703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,15000.0,12474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-02-04,2.950827067669173,0.3040601503759398,67.20947368421052,0.0094736842105262,1.25,0.1647728480350792,692.9877641824249,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,781500.0,709058.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,164000.0,182941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,94000.0,76947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,84000.0,84547.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,15000.0,18832.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,341000.0,396151.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,23000.0,27218.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,95000.0,119827.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,235000.0,212795.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,60000.0,45338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,17000.0,16045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,6000.0,6459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,27000.0,27161.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,70000.0,53304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,14000.0,11519.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,5000.0,4275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,2000.0,1717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,7000.0,6601.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,2500.0,2639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-02-11,0.7678195488721803,0.1254135338345864,55.003007518797,0.1718796992481202,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,378000.0,440922.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,60000.0,58740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,72570.0,64273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,37000.0,33077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,15000.0,18665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,214000.0,160970.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,20000.0,22866.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,70000.0,65233.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,191000.0,183712.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,15000.0,17472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,5000.0,4230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,13000.0,11195.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,15000.0,11672.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,10000.0,10423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,5000.0,4046.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,5000.0,4613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-02-18,4.571127819548872,3.4479699248120306,75.11593984962406,0.4936842105263158,1.25,0.2750137575698658,754.7931034482759,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,617000.0,472752.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,120000.0,99785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,120000.0,116719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,46000.0,48977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,32000.0,31212.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,216000.0,257169.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,40000.0,38681.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,165000.0,163129.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,10000.0,7549.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,10000.0,9763.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,311000.0,301182.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,57000.0,40728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,12000.0,9670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,14000.0,10164.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-02-25,5.6745864661654135,4.135338345864661,65.54526315789474,0.3299248120300751,1.25,0.2750137575698658,754.7931034482759,15000.0,10663.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
