,수주량,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200
2022-03-29,0.0,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,-8537.281471414066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-29,7527.822204589844,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,4002.132273856645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,4757.2469482421875,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,762.1266152533694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-29,4440.075134277344,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,1175.025561056142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,8060.643981933594,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,6571.60502233623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-29,5142.877624511719,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,3215.5800499611246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,6731.2216796875,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,4906.775337474727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-29,3106.8558959960938,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,-207.05528021313907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-29,3030.7019653320312,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,40.9928889934273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-29,3325.7306518554688,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,103.97502784337227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,3289.2847900390625,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,350.95967998978017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
